file_name,label,bbox_xz,bbox_yz,bbox_xy,bbox_yy
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Bruce_Almighty-frame-73111.png,0,298.0,68.0,353.0,147.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Bruce_Almighty-frame-73111.png,0,112.571,81.1429,260.0,245.1469
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/TheButterflyEffect-frame-15199.png,0,120.5,90.0,244.0,278.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/TheButterflyEffect-frame-15199.png,0,535.0,85.0,639.0,274.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/TheButterflyEffect-frame-15199.png,0,293.0,244.0,442.0,418.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Double_Indemnity_1944_DVDRip_DivX-SChiZO-frame-116735.png,0,143.0,78.6667,203.3333,158.6667
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Double_Indemnity_1944_DVDRip_DivX-SChiZO-frame-116735.png,0,242.0,191.333,297.3333,260.9979
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Double_Indemnity_1944_DVDRip_DivX-SChiZO-frame-116735.png,0,367.0,34.0,413.0,104.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Naked_City_1948_DVDRip_XviD-FiNaLe-frame-28592.png,0,102.545,17.7778,144.7268,72.3637
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Naked_City_1948_DVDRip_XviD-FiNaLe-frame-28592.png,0,173.455,40.3636,229.8187,101.81819999999999
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Naked_City_1948_DVDRip_XviD-FiNaLe-frame-28592.png,0,351.636,58.1818,382.90900000000005,96.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Naked_City_1948_DVDRip_XviD-FiNaLe-frame-28592.png,0,400.0,140.0,456.7278,193.0917
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Double_Indemnity_1944_DVDRip_DivX-SChiZO-frame-50580.png,0,272.0,115.333,297.0,148.9997
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Double_Indemnity_1944_DVDRip_DivX-SChiZO-frame-50580.png,0,215.714,165.143,230.8571,186.2857
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Double_Indemnity_1944_DVDRip_DivX-SChiZO-frame-50580.png,0,70.7143,151.0,89.7143,176.2857
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-43628.png,0,102.0,-7.55556,155.0,68.88884
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-43628.png,0,11.0,6.66667,51.0,64.44487
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-43628.png,0,279.0,49.0,312.0,93.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-43628.png,0,153.0,-8.44444,205.3333,56.888859999999994
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-43628.png,0,409.333,12.0,470.9999,68.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-43628.png,0,347.111,33.3333,391.0,80.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Hitchcock_Alfred_-_Charade_-_Cary_Grant__Audrey_Hepburn_-_1963-frame-175817.png,0,257.333,94.0,304.66670000000005,154.6667
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Rear_Window-frame-141686.png,0,297.0,77.3333,363.3333,198.00029999999998
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Rear_Window-frame-141686.png,0,442.667,133.333,549.333,300.66700000000003
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Capote_FRENCH_DVDRiP_XViD-GeT-AW-frame-150008.png,0,387.0,-26.0,616.0,222.667
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/American_beauty__1h56mn38s_-frame-106586.png,0,118.8,27.2,201.6,120.8
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/American_beauty__1h56mn38s_-frame-141691.png,0,210.4,47.6,272.8,121.19999999999999
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/American_beauty__1h56mn38s_-frame-141691.png,0,298.8,-15.6,376.8,76.4
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-39256.png,0,389.0,166.0,442.0,221.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-39256.png,0,218.0,44.5714,262.8571,112.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-39256.png,0,47.0,53.0,106.0,119.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-73970.png,0,443.0,47.4286,501.0,108.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/American_beauty__1h56mn38s_-frame-129959.png,0,258.909,2.54545,334.18129999999996,98.90865000000001
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Pirates_of_the_Caribbean_-_Dead_Mans_Chest-frame-157649.png,0,445.6,169.6,548.8000000000001,305.6
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/American_beauty__1h56mn38s_-frame-9522.png,0,49.5,16.5,113.5,109.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-130562.png,0,33.0,55.0,145.0,193.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-130562.png,0,380.364,46.0,449.9998,137.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Jackie_Brown__DVDRip_dual_Spa-Eng__XviD-AC3-Mp3__by_TheDarkLord-frame-200464.png,0,72.0,-5.33333,232.0,162.66667
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Jackie_Brown__DVDRip_dual_Spa-Eng__XviD-AC3-Mp3__by_TheDarkLord-frame-200464.png,0,303.333,25.3333,382.28450000000004,124.00030000000001
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Naked_City_1948_DVDRip_XviD-FiNaLe-frame-5884.png,0,390.8,196.4,407.2,219.20000000000002
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/chasing_amy-frame-172746.png,0,194.667,24.0,303.111,136.002
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Naked_City_1948_DVDRip_XviD-FiNaLe-frame-82640.png,0,104.727,132.0,149.454,187.2722
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Naked_City_1948_DVDRip_XviD-FiNaLe-frame-82640.png,0,297.818,164.889,332.0001,220.36380000000003
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Naked_City_1948_DVDRip_XviD-FiNaLe-frame-82640.png,0,426.182,157.778,464.3636,202.9091
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Naked_City_1948_DVDRip_XviD-FiNaLe-frame-82640.png,0,366.909,32.4444,400.72749999999996,76.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Jay_And_Silent_Bob_Strike_Back_DVDRip_DivX-frame-67185.png,0,321.0,-40.0,510.0,171.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-132398.png,0,53.0909,54.0,114.5455,129.8182
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-132398.png,0,328.0,50.0,400.0,132.36360000000002
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Rear_Window-frame-84938.png,0,369.714,112.571,431.4277,232.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/American_beauty__1h56mn38s_-frame-37752.png,0,70.0,-27.2,231.6,157.20000000000002
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/mib-frame-14989.png,0,398.0,56.0,433.0,100.4444
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Cider_House_Rules_1999_DVDRiP_XviD-CuTTLe-frame-118812.png,0,130.061,67.0303,152.8485,100.36359999999999
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Cider_House_Rules_1999_DVDRiP_XviD-CuTTLe-frame-118812.png,0,227.394,20.0,252.4848,51.3939
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Cider_House_Rules_1999_DVDRiP_XviD-CuTTLe-frame-118812.png,0,292.97,29.0909,313.2121,48.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Cider_House_Rules_1999_DVDRiP_XviD-CuTTLe-frame-118812.png,0,360.556,13.8889,384.50219999999996,41.7778
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Cider_House_Rules_1999_DVDRiP_XviD-CuTTLe-frame-118812.png,0,488.556,0.0,521.9995,33.222
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Fight_Club-frame-63051.png,0,251.0,-5.33333,436.0,270.00067
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Fight_Club-frame-63051.png,0,30.0,17.3333,187.333,192.0003
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-112090.png,0,146.0,50.0,369.14300000000003,326.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-112090.png,0,-150.286,-44.0,94.0,255.998
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Pirates_of_the_Caribbean_-_Dead_Mans_Chest-frame-157023.png,0,331.2,146.4,401.6,240.6667
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Double_Indemnity_1944_DVDRip_DivX-SChiZO-frame-50121.png,0,47.0,86.0,92.0,144.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Double_Indemnity_1944_DVDRip_DivX-SChiZO-frame-50121.png,0,226.0,24.0,279.0,96.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Double_Indemnity_1944_DVDRip_DivX-SChiZO-frame-50121.png,0,450.0,136.0,512.0,215.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Kids_1995-frame-16834.png,0,318.857,26.8571,406.00010000000003,161.7141
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-79904.png,0,401.0,49.5,444.5,114.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-79904.png,0,455.0,53.0,514.0,102.5
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-42340.png,0,283.556,27.5556,400.0,187.1116
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Living_In_Oblivion-frame-118022.png,0,45.7143,13.7143,173.5023,171.43030000000002
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Living_In_Oblivion-frame-118022.png,0,302.5,14.0,393.0,144.5
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Living_In_Oblivion-frame-118022.png,0,404.5,-6.85714,541.0,162.28586
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-56424.png,0,50.5,93.0,159.0,244.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-56424.png,0,243.0,134.0,357.5,263.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-119300.png,0,232.571,71.0,479.0,270.286
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-119300.png,0,4.0,-20.0,243.998,269.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Fight_Club-frame-104589.png,0,363.0,50.0,497.0,201.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/American_beauty__1h56mn38s_-frame-93592.png,0,147.2,68.0,172.0,94.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/American_beauty__1h56mn38s_-frame-93592.png,0,344.1,67.6,368.8,99.5
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Godfather_PART_1-frame-91070.png,0,111.0,42.0,242.0,205.455
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Godfather_PART_1-frame-91070.png,0,391.0,33.0,543.0,210.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Naked_City_1948_DVDRip_XviD-FiNaLe-frame-7627.png,0,216.889,53.3333,308.6667,171.3283
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Little_Miss_Sunshine_2006_DvDrip_Eng_-aXXo-frame-30713.png,0,198.5,30.0,257.5,100.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-120619.png,0,101.0,49.0,208.0,175.733
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-120619.png,0,346.667,48.0,452.26699999999994,158.997
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Hitchcock_Alfred_-_Charade_-_Cary_Grant__Audrey_Hepburn_-_1963-frame-77446.png,0,328.0,129.333,434.0,258.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-74709.png,0,374.857,68.0,468.57140000000004,188.002
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Legally_Blonde-frame-101577.png,0,81.5,40.5,112.0,78.5
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Legally_Blonde-frame-101577.png,0,285.0,62.5,301.5,81.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Legally_Blonde-frame-101577.png,0,394.5,47.5,411.5,70.5
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Legally_Blonde-frame-101577.png,0,381.0,77.5,444.5,158.5
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Jay_And_Silent_Bob_Strike_Back_DVDRip_DivX-frame-121105.png,0,342.0,40.0,380.0,88.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/TheButterflyEffect-frame-51433.png,0,285.0,84.0,313.0,119.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Cider_House_Rules_1999_DVDRiP_XviD-CuTTLe-frame-90624.png,0,226.909,1.77778,335.63599999999997,155.27278
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Double_Indemnity_1944_DVDRip_DivX-SChiZO-frame-106736.png,0,368.0,88.0,410.0003,151.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Double_Indemnity_1944_DVDRip_DivX-SChiZO-frame-106736.png,0,181.0,43.0,242.0,127.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Jackie_Brown__DVDRip_dual_Spa-Eng__XviD-AC3-Mp3__by_TheDarkLord-frame-195611.png,0,133.5,24.0,179.0,72.5
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Jackie_Brown__DVDRip_dual_Spa-Eng__XviD-AC3-Mp3__by_TheDarkLord-frame-195611.png,0,368.5,113.0,400.5,150.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/chasing_amy-frame-70218.png,0,150.133,26.6667,199.3342,81.86670000000001
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/chasing_amy-frame-70218.png,0,266.667,7.33333,325.3336,66.66673
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Big_Lebowski_En-frame-139403.png,0,416.0,52.0,490.8571,139.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Cider_House_Rules_1999_DVDRiP_XviD-CuTTLe-frame-118986.png,0,76.5,44.0,158.0,122.5
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Cider_House_Rules_1999_DVDRiP_XviD-CuTTLe-frame-118986.png,0,336.5,3.2,410.0,86.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/TheButterflyEffect-frame-45608.png,0,89.0,49.0,217.329,190.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/As_Good_As_It_Gets-frame-99045.png,0,92.0,33.0,166.0,137.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/As_Good_As_It_Gets-frame-99045.png,0,494.0,40.0,566.0,138.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/TheButterflyEffect-frame-5182.png,0,143.667,19.0,326.33299999999997,217.667
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/American_beauty__1h56mn38s_-frame-84235.png,0,0.0,28.5,159.5,192.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/American_beauty__1h56mn38s_-frame-84235.png,0,223.5,-9.2,361.6,136.5
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/the_graduate__1967__english-frame-148527.png,0,442.0,-14.0,530.6667,77.3334
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Cider_House_Rules_1999_DVDRiP_XviD-CuTTLe-frame-36817.png,0,226.667,23.4286,372.44399999999996,230.8596
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/As_Good_As_It_Gets-frame-190793.png,0,343.0,31.0,447.0,156.5
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/As_Good_As_It_Gets-frame-190793.png,0,482.0,40.0,595.0,159.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/As_Good_As_It_Gets-frame-133559.png,0,400.0,129.0,428.0,162.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-63502.png,0,348.889,66.2222,399.1105,152.8889
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-63502.png,0,59.1111,-23.5556,176.0011,112.44239999999999
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-63502.png,0,542.0,-12.0,653.7139999999999,115.995
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/being_john_malkovich-frame-55784.png,0,205.0,126.5,258.5,213.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/being_john_malkovich-frame-55784.png,0,366.0,120.0,424.0,190.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Godfather_PART_1-frame-123903.png,0,314.0,24.0,446.5,236.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Double_Indemnity_1944_DVDRip_DivX-SChiZO-frame-56310.png,0,210.0,3.0,395.0,228.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Legally_Blonde-frame-20811.png,0,248.0,42.0,335.5,152.5
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Legally_Blonde-frame-20811.png,0,91.0,104.0,145.0,180.5
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-72724.png,0,309.0,55.0,340.0,90.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/being_john_malkovich-frame-36550.png,0,196.0,31.5,344.0,231.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Godfather_PART_1-frame-91165.png,0,52.0,61.0,166.0,224.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Godfather_PART_1-frame-91165.png,0,257.091,19.6364,346.1818,163.6364
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-32109.png,0,178.133,171.2,186.66667,181.33329999999998
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Hudsucker_Proxy_1994__ENG_-frame-37207.png,0,167.429,16.5714,268.571,150.2854
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/TheButterflyEffect-frame-20399.png,0,268.0,14.0,352.0,132.00400000000002
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/TheButterflyEffect-frame-20399.png,0,19.0,113.0,161.0,280.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Fight_Club-frame-65875.png,0,429.0,33.0,475.5,93.5
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Fight_Club-frame-65875.png,0,629.0,130.0,669.0,178.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Fight_Club-frame-65875.png,0,273.5,149.0,304.0,191.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Fight_Club-frame-65875.png,0,232.0,142.0,266.0,186.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Fight_Club-frame-65875.png,0,128.0,121.0,169.0,165.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/American_beauty__1h56mn38s_-frame-130642.png,0,148.727,14.1818,256.727,129.4518
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/American_beauty__1h56mn38s_-frame-130642.png,0,-16.0,-26.1818,176.362,206.18519999999998
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-158563.png,0,91.0,151.0,275.0,278.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-158563.png,0,171.0,0.0,322.0,169.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Cider_House_Rules_1999_DVDRiP_XviD-CuTTLe-frame-121777.png,0,359.0,0.2,405.8,64.2
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Cider_House_Rules_1999_DVDRiP_XviD-CuTTLe-frame-121777.png,0,276.0,126.6,354.8,210.2
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/TheButterflyEffect-frame-14872.png,0,257.0,20.0,412.0,223.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Fight_Club-frame-63235.png,0,374.0,-9.33333,544.0,194.99467
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-41933.png,0,233.0,39.0,271.1111,100.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-41933.png,0,184.889,50.0,236.99890000000002,102.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Lone_Star__1996__John_Sayles_-frame-95200.png,0,222.0,57.5,256.5,100.5
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Lone_Star__1996__John_Sayles_-frame-95200.png,0,446.286,82.8571,482.5006,125.71430000000001
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Legally_Blonde-frame-68927.png,0,227.5,47.0,290.5,131.5
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Cider_House_Rules_1999_DVDRiP_XviD-CuTTLe-frame-121693.png,0,133.231,-1.53846,264.308,166.46454
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Cider_House_Rules_1999_DVDRiP_XviD-CuTTLe-frame-121693.png,0,473.846,168.0,512.0008,225.5385
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Fight_Club-frame-65538.png,0,366.0,28.5714,463.0,154.9964
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Fight_Club-frame-65538.png,0,75.4286,-18.0,191.00060000000002,143.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Capote_FRENCH_DVDRiP_XViD-GeT-AW-frame-96989.png,0,84.6667,29.3333,176.0,147.9983
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Capote_FRENCH_DVDRiP_XViD-GeT-AW-frame-96989.png,0,277.333,-40.0,439.0,145.333
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Light_Sleeper_1992_DVDRip_XViD-SOUTHSiDE__osloskop_net_-frame-7229.png,0,229.714,26.0,440.66700000000003,255.429
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-182069.png,0,-58.0,-85.0,177.0,191.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-182069.png,0,367.0,-4.0,553.0,191.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Crash__1996__David_Cronenberg-frame-30430.png,0,228.889,3.11111,403.55600000000004,249.77811
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Double_Indemnity_1944_DVDRip_DivX-SChiZO-frame-68636.png,0,226.0,73.0,293.0,160.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Rear_Window-frame-65489.png,0,107.5,14.0,357.0,421.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Rear_Window-frame-65489.png,0,382.0,207.0,633.0,477.5
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Naked_City_1948_DVDRip_XviD-FiNaLe-frame-27958.png,0,176.571,168.444,221.14249999999998,233.14419999999998
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Naked_City_1948_DVDRip_XviD-FiNaLe-frame-27958.png,0,365.714,76.5714,400.5715,128.57139999999998
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/chasing_amy-frame-105100.png,0,200.0,7.0,280.0,105.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/chasing_amy-frame-105100.png,0,287.0,98.0,407.0,167.2727
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Double_Indemnity_1944_DVDRip_DivX-SChiZO-frame-91156.png,0,165.333,75.3333,203.0,122.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Double_Indemnity_1944_DVDRip_DivX-SChiZO-frame-91156.png,0,342.667,31.0,382.0003,78.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Double_Indemnity_1944_DVDRip_DivX-SChiZO-frame-91156.png,0,325.714,69.7143,350.0,105.1429
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/the_graduate__1967__english-frame-93701.png,0,73.3333,56.6667,154.0,168.6697
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/the_graduate__1967__english-frame-93701.png,0,476.666,42.0,574.6663,175.333
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/mib-frame-14201.png,0,200.0,38.6667,295.0,182.0027
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-164283.png,0,474.5,122.5,479.5,128.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Double_Indemnity_1944_DVDRip_DivX-SChiZO-frame-136992.png,0,203.333,17.3333,244.0,76.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Double_Indemnity_1944_DVDRip_DivX-SChiZO-frame-136992.png,0,450.0,241.0,497.0,297.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Cider_House_Rules_1999_DVDRiP_XviD-CuTTLe-frame-169468.png,0,298.286,-16.0,516.889,219.429
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Jackie_Brown__DVDRip_dual_Spa-Eng__XviD-AC3-Mp3__by_TheDarkLord-frame-157789.png,0,331.2,61.3333,428.79999999999995,176.00130000000001
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/TheButterflyEffect-frame-30231.png,0,158.667,9.33333,390.66700000000003,291.33333
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Capote_FRENCH_DVDRiP_XViD-GeT-AW-frame-82321.png,0,33.3333,14.0,232.9993,250.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Capote_FRENCH_DVDRiP_XViD-GeT-AW-frame-82321.png,0,405.333,4.0,487.0,138.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Godfather_PART_1-frame-116349.png,0,309.0,44.0,428.0,224.0
